PERMNO,date,TICKER,PRC,VOL
14593,20070330,AAPL,92.91000,21463293
14593,20070402,AAPL,93.65000,17959805
14593,20070403,AAPL,94.50000,20870873
14593,20070404,AAPL,94.27000,17040854
14593,20070405,AAPL,94.68000,12705236
14593,20070409,AAPL,93.65000,14860653
14593,20070410,AAPL,94.25000,12626844
14593,20070411,AAPL,92.59000,19633372
14593,20070412,AAPL,92.19000,23823641
14593,20070413,AAPL,90.24000,25743265
14593,20070416,AAPL,91.43000,21776607
14593,20070417,AAPL,90.35000,26870049
14593,20070418,AAPL,90.40000,16629395
14593,20070419,AAPL,90.27000,15232608
14593,20070420,AAPL,90.97000,18793322
14593,20070423,AAPL,93.51000,27903253
14593,20070424,AAPL,93.24000,37738668
14593,20070425,AAPL,95.34800,43838265
14593,20070426,AAPL,98.84000,62277169
14593,20070427,AAPL,99.92000,25035295
14593,20070430,AAPL,99.80000,22202186
14593,20070501,AAPL,99.47000,19024975
14593,20070502,AAPL,100.39000,18083253
14593,20070503,AAPL,100.40000,20602706
14593,20070504,AAPL,100.81000,13653785
14593,20070507,AAPL,103.92000,30811827
14593,20070508,AAPL,105.06000,28043215
14593,20070509,AAPL,106.88000,25699605
14593,20070510,AAPL,107.34000,42825582
14593,20070511,AAPL,108.74000,23493059
14593,20070514,AAPL,109.36000,23315565
14593,20070515,AAPL,107.52000,34131290
14593,20070516,AAPL,107.34000,40276455
14593,20070517,AAPL,109.44000,26358332
14593,20070518,AAPL,110.02000,22212222
14593,20070521,AAPL,111.98000,22915075
14593,20070522,AAPL,113.54000,20477392
14593,20070523,AAPL,112.89000,32727753
14593,20070524,AAPL,110.69000,22612657
14593,20070525,AAPL,113.62000,22608017
14593,20070529,AAPL,114.35000,23095626
14593,20070530,AAPL,118.77000,52965777
14593,20070531,AAPL,121.19100,46484626
14593,20070601,AAPL,118.40000,31831198
14593,20070604,AAPL,121.33000,31741402
14593,20070605,AAPL,122.67000,32954247
14593,20070606,AAPL,123.64000,39795237
14593,20070607,AAPL,124.06900,68583042
14593,20070608,AAPL,124.49000,44438219
14593,20070611,AAPL,120.19000,67195826
14593,20070612,AAPL,120.38000,51016822
14593,20070613,AAPL,117.50000,61565911
14593,20070614,AAPL,118.75000,34856681
14593,20070615,AAPL,120.50000,29013381
14593,20070618,AAPL,125.09000,32587337
14593,20070619,AAPL,123.66000,33772721
14593,20070620,AAPL,121.55000,32436345
14593,20070621,AAPL,123.90000,30994333
14593,20070622,AAPL,123.00000,22719447
14593,20070625,AAPL,122.34000,34516246
14593,20070626,AAPL,119.65000,48082630
14593,20070627,AAPL,121.89000,35227144
14593,20070628,AAPL,120.56000,30089640
14593,20070629,AAPL,122.04000,40655356
14593,20070702,AAPL,121.26000,35591231
14593,20070703,AAPL,127.17000,41573292
14593,20070705,AAPL,132.75000,51913827
14593,20070706,AAPL,132.30000,31246105
14593,20070709,AAPL,130.33009,35566202
14593,20070710,AAPL,132.35001,44837222
14593,20070711,AAPL,132.39000,29351084
14593,20070712,AAPL,134.06990,25165207
14593,20070713,AAPL,137.73000,32426945
14593,20070716,AAPL,138.10001,33452091
14593,20070717,AAPL,138.90990,25353592
14593,20070718,AAPL,138.12000,27048410
14593,20070719,AAPL,140.00000,26183846
14593,20070720,AAPL,143.75000,41728745
14593,20070723,AAPL,143.70000,37036625
14593,20070724,AAPL,134.88989,64479233
14593,20070725,AAPL,137.25999,58318557
14593,20070726,AAPL,146.00000,78235734
14593,20070727,AAPL,143.85001,41551219
14593,20070730,AAPL,141.42999,39575629
14593,20070731,AAPL,131.75999,63259249
14593,20070801,AAPL,135.00000,62564732
14593,20070802,AAPL,136.49001,30524728
14593,20070803,AAPL,131.84990,24263601
14593,20070806,AAPL,135.25000,33075877
14593,20070807,AAPL,135.03011,33992153
14593,20070808,AAPL,134.00999,28929623
14593,20070809,AAPL,126.39000,40279826
14593,20070810,AAPL,125.00000,50452377
14593,20070813,AAPL,127.79000,26938858
14593,20070814,AAPL,124.03000,26418886
14593,20070815,AAPL,119.90000,35475121
14593,20070816,AAPL,117.05000,66686417
14593,20070817,AAPL,122.06000,42929519
14593,20070820,AAPL,122.22000,28700254
14593,20070821,AAPL,127.57000,46598643
14593,20070822,AAPL,132.50999,37755850
14593,20070823,AAPL,131.07001,30978463
14593,20070824,AAPL,135.30000,32567359
14593,20070827,AAPL,132.25000,25267975
14593,20070828,AAPL,126.82000,42139608
14593,20070829,AAPL,134.08000,41676567
14593,20070830,AAPL,136.25000,51271277
14593,20070831,AAPL,138.48000,31364711
14593,20070904,AAPL,144.16000,47003267
14593,20070905,AAPL,136.75999,83152007
14593,20070906,AAPL,135.00999,67927020
14593,20070907,AAPL,131.77000,51098017
14593,20070910,AAPL,136.71001,53143782
14593,20070911,AAPL,135.49001,34726255
14593,20070912,AAPL,136.85001,36554985
14593,20070913,AAPL,137.20000,23450607
14593,20070914,AAPL,138.81000,21688882
14593,20070917,AAPL,138.41000,28326676
14593,20070918,AAPL,140.92000,38008165
14593,20070919,AAPL,140.76990,36681196
14593,20070920,AAPL,140.31000,24747908
14593,20070921,AAPL,144.14999,41168812
14593,20070924,AAPL,148.28000,37571389
14593,20070925,AAPL,153.17999,42581617
14593,20070926,AAPL,152.77000,34831476
14593,20070927,AAPL,154.50000,23508114
14593,20070928,AAPL,153.47000,21971842
14593,20071001,AAPL,156.33900,29895606
14593,20071002,AAPL,158.45000,28290092
14593,20071003,AAPL,157.92010,24733237
14593,20071004,AAPL,156.24001,23796262
14593,20071005,AAPL,161.44991,33696405
14593,20071008,AAPL,167.91000,29859016
14593,20071009,AAPL,167.86000,39496765
14593,20071010,AAPL,166.78999,23845237
14593,20071011,AAPL,162.23000,58778336
14593,20071012,AAPL,167.25369,35298807
14593,20071015,AAPL,166.98000,38498553
14593,20071016,AAPL,169.58000,38143077
14593,20071017,AAPL,172.75000,40309554
14593,20071018,AAPL,173.50000,29507947
14593,20071019,AAPL,170.42000,46070386
14593,20071022,AAPL,174.36000,58918234
14593,20071023,AAPL,186.16000,64150965
14593,20071024,AAPL,185.92999,46257602
14593,20071025,AAPL,182.78000,34773795
14593,20071026,AAPL,184.70000,25246170
14593,20071029,AAPL,185.09000,19305677
14593,20071030,AAPL,187.00000,33550911
14593,20071031,AAPL,189.95000,29798438
14593,20071101,AAPL,187.44000,28757324
14593,20071102,AAPL,187.87000,35792533
14593,20071105,AAPL,186.17999,28732859
14593,20071106,AAPL,191.78999,34101509
14593,20071107,AAPL,186.29990,35567193
14593,20071108,AAPL,175.46629,67563224
14593,20071109,AAPL,165.37000,54519373
14593,20071112,AAPL,153.75999,63186895
14593,20071113,AAPL,169.96001,62123879
14593,20071114,AAPL,166.11000,51761893
14593,20071115,AAPL,164.30000,53127890
14593,20071116,AAPL,166.39000,49418684
14593,20071119,AAPL,163.95000,41230185
14593,20071120,AAPL,168.85001,55133057
14593,20071121,AAPL,168.46001,43525912
14593,20071123,AAPL,171.53999,16651273
14593,20071126,AAPL,172.54190,46648062
14593,20071127,AAPL,174.81000,47062271
14593,20071128,AAPL,180.22000,41162596
14593,20071129,AAPL,184.28999,37546868
14593,20071130,AAPL,182.22000,42680905
14593,20071203,AAPL,178.86000,34338178
14593,20071204,AAPL,179.81000,27675681
14593,20071205,AAPL,185.50000,31909277
14593,20071206,AAPL,189.95280,32185423
14593,20071207,AAPL,194.30000,38088088
14593,20071210,AAPL,194.21001,25786500
14593,20071211,AAPL,188.54041,39707208
14593,20071212,AAPL,190.86000,43787545
14593,20071213,AAPL,191.83000,30940988
14593,20071214,AAPL,190.39000,24184363
14593,20071217,AAPL,184.39999,36638722
14593,20071218,AAPL,182.98000,43776868
14593,20071219,AAPL,183.12000,29552784
14593,20071220,AAPL,187.21001,27493003
14593,20071221,AAPL,193.91000,35558286
14593,20071224,AAPL,198.80000,17164228
14593,20071226,AAPL,198.95000,25134989
14593,20071227,AAPL,198.57001,28453837
14593,20071228,AAPL,199.83000,25014798
14593,20071231,AAPL,198.08000,19261842
14593,20080102,AAPL,194.84000,38542020
14593,20080103,AAPL,194.92999,30073980
14593,20080104,AAPL,180.05000,52008202
14593,20080107,AAPL,177.64000,74033508
14593,20080108,AAPL,171.25000,54651924
14593,20080109,AAPL,179.39999,64870993
14593,20080110,AAPL,178.02000,52966538
14593,20080111,AAPL,172.69000,44023411
14593,20080114,AAPL,178.78000,39305814
14593,20080115,AAPL,169.03999,83961065
14593,20080116,AAPL,159.64000,79197089
14593,20080117,AAPL,160.89000,62869775
14593,20080118,AAPL,161.36000,61589151
14593,20080122,AAPL,155.64000,86966459
14593,20080123,AAPL,139.07201,120492275
14593,20080124,AAPL,135.60001,71629778
14593,20080125,AAPL,130.00999,55521121
14593,20080128,AAPL,130.00999,52633127
14593,20080129,AAPL,131.53999,39274940
14593,20080130,AAPL,132.17999,44397852
14593,20080131,AAPL,135.36000,48113897
14593,20080201,AAPL,133.75000,36098882
14593,20080204,AAPL,131.64999,32120771
14593,20080205,AAPL,129.36000,40751491
14593,20080206,AAPL,122.00000,56201005
14593,20080207,AAPL,121.24000,74465575
14593,20080208,AAPL,125.48000,48307520
14593,20080211,AAPL,129.45000,42917715
14593,20080212,AAPL,124.86000,43785443
14593,20080213,AAPL,129.39999,34576624
14593,20080214,AAPL,127.46000,34080728
14593,20080215,AAPL,124.63000,32189246
14593,20080219,AAPL,122.18000,35920471
14593,20080220,AAPL,123.82000,34551856
14593,20080221,AAPL,121.54000,33505178
14593,20080222,AAPL,119.46000,54642837
14593,20080225,AAPL,119.74000,44885790
14593,20080226,AAPL,119.15000,53749439
14593,20080227,AAPL,122.96000,52731934
14593,20080228,AAPL,129.91000,57804723
14593,20080229,AAPL,125.02000,44837794
14593,20080303,AAPL,121.73000,56923806
14593,20080304,AAPL,124.62000,63765782
14593,20080305,AAPL,124.48990,43744512
14593,20080306,AAPL,120.93000,52747004
14593,20080307,AAPL,122.25000,43970063
14593,20080310,AAPL,119.69000,35721764
14593,20080311,AAPL,127.35010,41628094
14593,20080312,AAPL,126.03000,37846366
14593,20080313,AAPL,127.94000,45151255
14593,20080314,AAPL,126.61000,41316669
14593,20080317,AAPL,126.73000,38305274
14593,20080318,AAPL,132.82001,42931164
14593,20080319,AAPL,129.67000,36105453
14593,20080320,AAPL,133.27000,32428193
14593,20080324,AAPL,139.53000,38119507
14593,20080325,AAPL,140.98000,37613519
14593,20080326,AAPL,145.06000,42612433
14593,20080327,AAPL,140.25000,35718289
14593,20080328,AAPL,143.00999,25547083
14593,20080331,AAPL,143.50000,27432039
14593,20080401,AAPL,149.53011,36879417
14593,20080402,AAPL,147.49001,37316336
14593,20080403,AAPL,151.61000,37551839
14593,20080404,AAPL,153.08000,30547916
14593,20080407,AAPL,155.89000,41575428
14593,20080408,AAPL,152.84000,36266566
14593,20080409,AAPL,151.44000,31216625
14593,20080410,AAPL,154.55000,34160971
14593,20080411,AAPL,147.14000,43218146
14593,20080414,AAPL,147.78000,30189552
14593,20080415,AAPL,148.38000,24930046
14593,20080416,AAPL,153.70000,28420420
14593,20080417,AAPL,154.49001,25194305
14593,20080418,AAPL,161.03999,36670852
14593,20080421,AAPL,168.16000,37122790
14593,20080422,AAPL,160.20000,51507309
14593,20080423,AAPL,162.89000,53749801
14593,20080424,AAPL,168.94000,60622603
14593,20080425,AAPL,169.73000,35842225
14593,20080428,AAPL,172.24001,28116734
14593,20080429,AAPL,175.05000,32981265
14593,20080430,AAPL,173.95000,40702408
14593,20080501,AAPL,180.00000,32271181
14593,20080502,AAPL,180.94000,35935103
14593,20080505,AAPL,184.73000,30519681
14593,20080506,AAPL,186.66000,32816429
14593,20080507,AAPL,182.59000,41324976
14593,20080508,AAPL,185.06000,32110148
14593,20080509,AAPL,183.45000,24043301
14593,20080512,AAPL,188.16000,29266070
14593,20080513,AAPL,189.96001,29401281
14593,20080514,AAPL,186.25999,32971983
14593,20080515,AAPL,189.73000,31190382
14593,20080516,AAPL,187.62010,27349235
14593,20080519,AAPL,183.60001,33797911
14593,20080520,AAPL,185.89999,34637473
14593,20080521,AAPL,178.19000,41346890
14593,20080522,AAPL,177.05000,43109519
14593,20080523,AAPL,181.17000,32442844
14593,20080527,AAPL,186.42999,28175919
14593,20080528,AAPL,187.00999,26535204
14593,20080529,AAPL,186.69000,23113799
14593,20080530,AAPL,188.75000,21792225
14593,20080602,AAPL,186.10001,24280000
14593,20080603,AAPL,185.37000,27043667
14593,20080604,AAPL,185.19000,25984189
14593,20080605,AAPL,189.42999,26980512
14593,20080606,AAPL,185.64000,34526657
14593,20080609,AAPL,181.61000,67442635
14593,20080610,AAPL,185.64000,40748010
14593,20080611,AAPL,180.81000,34316509
14593,20080612,AAPL,173.25999,46723913
14593,20080613,AAPL,172.37000,48067526
14593,20080616,AAPL,176.84000,37561768
14593,20080617,AAPL,181.42999,32148419
14593,20080618,AAPL,178.75000,29033320
14593,20080619,AAPL,180.89999,28313143
14593,20080620,AAPL,175.27000,31756840
14593,20080623,AAPL,173.16000,23072324
14593,20080624,AAPL,173.25000,22216923
14593,20080625,AAPL,177.39000,23016167
14593,20080626,AAPL,168.25999,31060440
14593,20080627,AAPL,170.09000,37228250
14593,20080630,AAPL,167.44000,24440648
14593,20080701,AAPL,174.67999,39681338
14593,20080702,AAPL,168.17999,29951688
14593,20080703,AAPL,170.12000,18695412
14593,20080707,AAPL,175.16000,29295508
14593,20080708,AAPL,179.55000,31738989
14593,20080709,AAPL,174.25000,32017550
14593,20080710,AAPL,176.63000,30024747
14593,20080711,AAPL,172.58000,33216814
14593,20080714,AAPL,173.88000,31645190
14593,20080715,AAPL,169.64000,37145709
14593,20080716,AAPL,172.81000,26716567
14593,20080717,AAPL,171.81000,27053356
14593,20080718,AAPL,165.14999,31016721
14593,20080721,AAPL,166.28999,48584260
14593,20080722,AAPL,162.02000,67127822
14593,20080723,AAPL,166.25999,37960821
14593,20080724,AAPL,159.03000,29986320
14593,20080725,AAPL,162.12000,22638622
14593,20080728,AAPL,154.39999,27903091
14593,20080729,AAPL,157.08000,24468965
14593,20080730,AAPL,159.88000,25902261
14593,20080731,AAPL,158.95000,22768625
14593,20080801,AAPL,156.66000,19461195
14593,20080804,AAPL,153.23000,21168096
14593,20080805,AAPL,160.64000,24600469
14593,20080806,AAPL,164.19000,28266458
14593,20080807,AAPL,163.57001,24017815
14593,20080808,AAPL,169.55000,25508820
14593,20080811,AAPL,173.56000,31832206
14593,20080812,AAPL,176.73000,29873366
14593,20080813,AAPL,179.30000,30100986
14593,20080814,AAPL,179.32001,25403601
14593,20080815,AAPL,175.74001,25297183
14593,20080818,AAPL,175.39000,19714732
14593,20080819,AAPL,173.53000,22008636
14593,20080820,AAPL,175.84000,18111738
14593,20080821,AAPL,174.28999,19286365
14593,20080822,AAPL,176.78999,15705673
14593,20080825,AAPL,172.55000,17305550
14593,20080826,AAPL,173.64000,15921448
14593,20080827,AAPL,174.67000,17063546
14593,20080828,AAPL,173.74001,15406578
14593,20080829,AAPL,169.53000,21409304
14593,20080902,AAPL,166.19000,27908193
14593,20080903,AAPL,166.96001,26250617
14593,20080904,AAPL,161.22000,26583882
14593,20080905,AAPL,160.17999,28102959
14593,20080908,AAPL,157.92000,37366811
14593,20080909,AAPL,151.67999,44466156
14593,20080910,AAPL,151.61000,34761594
14593,20080911,AAPL,152.64999,34691922
14593,20080912,AAPL,148.94000,28332772
14593,20080915,AAPL,140.36000,32880587
14593,20080916,AAPL,139.88000,42853675
14593,20080917,AAPL,127.83000,42876486
14593,20080918,AAPL,134.09000,59742082
14593,20080919,AAPL,140.91000,51144364
14593,20080922,AAPL,131.05000,30596882
14593,20080923,AAPL,126.84000,45828095
14593,20080924,AAPL,128.71001,37406288
14593,20080925,AAPL,131.92999,35930140
14593,20080926,AAPL,128.24001,40232128
14593,20080929,AAPL,105.26000,93647389
14593,20080930,AAPL,113.66000,58135208
14593,20081001,AAPL,109.12000,46335651
14593,20081002,AAPL,100.10000,57518522
14593,20081003,AAPL,97.07000,82142815
14593,20081006,AAPL,98.14000,75279839
14593,20081007,AAPL,89.16000,67205877
14593,20081008,AAPL,89.79000,78903226
14593,20081009,AAPL,88.74000,57792599
14593,20081010,AAPL,96.80000,79305451
14593,20081013,AAPL,110.26000,55017170
14593,20081014,AAPL,104.08000,70849596
14593,20081015,AAPL,97.95000,56579295
14593,20081016,AAPL,101.89000,70726273
14593,20081017,AAPL,97.40000,62970711
14593,20081020,AAPL,98.44000,55330732
14593,20081021,AAPL,91.49000,78389009
14593,20081022,AAPL,96.87000,80314583
14593,20081023,AAPL,98.23000,59836774
14593,20081024,AAPL,96.38000,56237993
14593,20081027,AAPL,92.09000,43193056
14593,20081028,AAPL,99.91000,58416374
14593,20081029,AAPL,104.55000,69764344
14593,20081030,AAPL,111.04000,58503770
14593,20081031,AAPL,107.59000,59291831
14593,20081103,AAPL,106.96000,37801625
14593,20081104,AAPL,110.99000,49998779
14593,20081105,AAPL,103.30000,44918163
14593,20081106,AAPL,99.10000,47134542
14593,20081107,AAPL,98.24000,39129879
14593,20081110,AAPL,95.88000,40210379
14593,20081111,AAPL,94.77000,43749871
14593,20081112,AAPL,90.12000,42104712
14593,20081113,AAPL,96.44000,66277518
14593,20081114,AAPL,90.24000,50188530
14593,20081117,AAPL,88.14000,41532997
14593,20081118,AAPL,89.91000,43232258
14593,20081119,AAPL,86.29000,41866901
14593,20081120,AAPL,80.49000,61312737
14593,20081121,AAPL,82.58000,56057764
14593,20081124,AAPL,92.95000,51526304
14593,20081125,AAPL,90.80000,44141575
14593,20081126,AAPL,95.00000,32160801
14593,20081128,AAPL,92.67000,10758010
14593,20081201,AAPL,88.93000,33005789
14593,20081202,AAPL,92.47000,41051307
14593,20081203,AAPL,95.90000,47550103
14593,20081204,AAPL,91.41000,38992571
14593,20081205,AAPL,94.00000,37300920
14593,20081208,AAPL,99.72000,43416626
14593,20081209,AAPL,100.06000,42997168
14593,20081210,AAPL,98.21000,33612137
14593,20081211,AAPL,95.00000,37265807
14593,20081212,AAPL,98.27000,37207627
14593,20081215,AAPL,94.75000,31859400
14593,20081216,AAPL,95.43000,38604435
14593,20081217,AAPL,89.16000,45650695
14593,20081218,AAPL,89.43000,30633639
14593,20081219,AAPL,90.00000,29858694
14593,20081222,AAPL,85.74000,31241768
14593,20081223,AAPL,86.38000,23636348
14593,20081224,AAPL,85.04000,10004247
14593,20081226,AAPL,85.81000,11365689
14593,20081229,AAPL,86.61000,25117779
14593,20081230,AAPL,86.29000,35647096
14593,20081231,AAPL,85.35000,22503881
14593,20090102,AAPL,90.75000,28014289
14593,20090105,AAPL,94.58000,41844475
14593,20090106,AAPL,93.02000,47875392
14593,20090107,AAPL,91.01000,27744415
14593,20090108,AAPL,92.70000,24662123
14593,20090109,AAPL,90.58000,20110229
14593,20090112,AAPL,88.66000,22611994
14593,20090113,AAPL,87.71000,29403654
14593,20090114,AAPL,85.33000,39488108
14593,20090115,AAPL,83.38000,54368846
14593,20090116,AAPL,82.33000,38279836
14593,20090120,AAPL,78.20000,33469742
14593,20090121,AAPL,82.83000,40142258
14593,20090122,AAPL,88.36000,51367867
14593,20090123,AAPL,88.36000,28005540
14593,20090126,AAPL,89.64000,25536811
14593,20090127,AAPL,90.73000,22523818
14593,20090128,AAPL,94.20000,32011582
14593,20090129,AAPL,93.00000,21620933
14593,20090130,AAPL,90.13000,23710024
14593,20090202,AAPL,91.51000,20467836
14593,20090203,AAPL,92.98000,22060013
14593,20090204,AAPL,93.55000,30056554
14593,20090205,AAPL,96.46000,27645701
14593,20090206,AAPL,99.72000,25337716
14593,20090209,AAPL,102.51000,26423565
14593,20090210,AAPL,97.83000,31618587
14593,20090211,AAPL,96.82000,25070903
14593,20090212,AAPL,99.27000,30272806
14593,20090213,AAPL,99.16000,22433175
14593,20090217,AAPL,94.53000,25078893
14593,20090218,AAPL,94.37000,25115332
14593,20090219,AAPL,90.64000,33926945
14593,20090220,AAPL,91.20000,28440805
14593,20090223,AAPL,86.95000,29622983
14593,20090224,AAPL,90.25000,30340498
14593,20090225,AAPL,91.16000,31196133
14593,20090226,AAPL,89.19000,23709510
14593,20090227,AAPL,89.31000,26573363
14593,20090302,AAPL,87.94000,28900844
14593,20090303,AAPL,88.37000,27389295
14593,20090304,AAPL,91.17000,27721665
14593,20090305,AAPL,88.84000,26510028
14593,20090306,AAPL,85.30000,37776065
14593,20090309,AAPL,83.11000,26092492
14593,20090310,AAPL,88.62750,31167596
14593,20090311,AAPL,92.68000,31553949
14593,20090312,AAPL,96.35000,28554097
14593,20090313,AAPL,95.93000,22435138
14593,20090316,AAPL,95.42000,29679984
14593,20090317,AAPL,99.66000,29338622
14593,20090318,AAPL,101.52000,29478244
14593,20090319,AAPL,101.62000,18568051
14593,20090320,AAPL,101.59000,25594662
14593,20090323,AAPL,107.66000,24617528
14593,20090324,AAPL,106.50100,23680011
14593,20090325,AAPL,106.49000,23734992
14593,20090326,AAPL,109.87000,22591744
14593,20090327,AAPL,106.85000,18071472
14593,20090330,AAPL,104.49000,18576834
14593,20090331,AAPL,105.12000,20843119
14593,20090401,AAPL,108.69000,21813026
14593,20090402,AAPL,112.71000,29950025
14593,20090403,AAPL,115.99000,23406369
14593,20090406,AAPL,118.45000,24067292
14593,20090407,AAPL,115.00000,19679827
14593,20090408,AAPL,116.32000,16633862
14593,20090409,AAPL,119.57000,19455816
14593,20090413,AAPL,120.22000,14289008
14593,20090414,AAPL,118.31000,16697580
14593,20090415,AAPL,117.64000,15207661
14593,20090416,AAPL,121.45000,21836961
14593,20090417,AAPL,123.42000,18194767
14593,20090420,AAPL,120.50000,17130187
14593,20090421,AAPL,121.76000,17272563
14593,20090422,AAPL,121.51000,34462792
14593,20090423,AAPL,125.40000,34780643
14593,20090424,AAPL,123.90000,19847935
14593,20090427,AAPL,124.73000,17561888
14593,20090428,AAPL,123.90200,16704883
14593,20090429,AAPL,125.14000,16814824
14593,20090430,AAPL,125.83000,18248716
14593,20090501,AAPL,127.24000,14552561
14593,20090504,AAPL,132.07001,22237122
14593,20090505,AAPL,132.71001,14597973
14593,20090506,AAPL,132.50000,17366185
14593,20090507,AAPL,129.06000,19529515
14593,20090508,AAPL,129.19000,17201193
14593,20090511,AAPL,129.57001,15026467
14593,20090512,AAPL,124.42000,22275100
14593,20090513,AAPL,119.49000,21824589
14593,20090514,AAPL,122.95000,16389144
14593,20090515,AAPL,122.42000,13402397
14593,20090518,AAPL,126.65000,16800720
14593,20090519,AAPL,127.45000,13634603
14593,20090520,AAPL,125.87000,14255634
14593,20090521,AAPL,124.18000,14971036
14593,20090522,AAPL,122.50000,10735102
14593,20090526,AAPL,130.78000,23309923
14593,20090527,AAPL,133.05000,23715964
14593,20090528,AAPL,135.07001,18010434
14593,20090529,AAPL,135.81000,16735245
14593,20090601,AAPL,139.35001,16721281
14593,20090602,AAPL,139.49001,16765453
14593,20090603,AAPL,140.95000,20735207
14593,20090604,AAPL,143.74001,20206084
14593,20090605,AAPL,144.67000,23120158
14593,20090608,AAPL,143.85001,34013808
14593,20090609,AAPL,142.72000,24707422
14593,20090610,AAPL,140.25000,25125961
14593,20090611,AAPL,139.95000,19209160
14593,20090612,AAPL,136.97000,20569502
14593,20090615,AAPL,136.09000,19828881
14593,20090616,AAPL,136.35001,18817405
14593,20090617,AAPL,135.58000,20932273
14593,20090618,AAPL,135.88000,15640930
14593,20090619,AAPL,139.48000,26191689
14593,20090622,AAPL,137.37000,23837337
14593,20090623,AAPL,134.00999,25749667
14593,20090624,AAPL,136.22000,17762336
14593,20090625,AAPL,139.86000,21528208
14593,20090626,AAPL,142.44000,15992311
14593,20090629,AAPL,141.97000,20650382
14593,20090630,AAPL,142.42999,15884495
14593,20090701,AAPL,142.83000,15125951
14593,20090702,AAPL,140.02000,13592504
14593,20090706,AAPL,138.61000,18244063
14593,20090707,AAPL,135.39999,16903107
14593,20090708,AAPL,137.22000,20568860
14593,20090709,AAPL,136.36000,12561598
14593,20090710,AAPL,138.52000,16235240
14593,20090713,AAPL,142.34000,17675846
14593,20090714,AAPL,142.27000,12714929
14593,20090715,AAPL,146.88000,17786955
14593,20090716,AAPL,147.52000,14420042
14593,20090717,AAPL,151.75000,21920125
14593,20090720,AAPL,152.90900,26927994
14593,20090721,AAPL,151.50999,32140395
14593,20090722,AAPL,156.74001,31924947
14593,20090723,AAPL,157.82001,19370720
14593,20090724,AAPL,159.98599,16088548
14593,20090727,AAPL,160.10001,15934327
14593,20090728,AAPL,160.00000,13400012
14593,20090729,AAPL,160.03000,14067137
14593,20090730,AAPL,162.78999,17254632
14593,20090731,AAPL,163.39000,15523286
14593,20090803,AAPL,166.42999,14540003
14593,20090804,AAPL,165.55000,14535467
14593,20090805,AAPL,165.11000,15532757
14593,20090806,AAPL,163.91000,12692841
14593,20090807,AAPL,165.50999,14249019
14593,20090810,AAPL,164.72000,11021739
14593,20090811,AAPL,162.83000,13080983
14593,20090812,AAPL,165.31000,16453915
14593,20090813,AAPL,168.42000,16158539
14593,20090814,AAPL,166.78000,11385389
14593,20090817,AAPL,159.59000,19321600
14593,20090818,AAPL,164.00000,15896488
14593,20090819,AAPL,164.60001,15174133
14593,20090820,AAPL,166.33000,12625755
14593,20090821,AAPL,169.22000,15323785
14593,20090824,AAPL,169.06000,14993932
14593,20090825,AAPL,169.39999,12000565
14593,20090826,AAPL,167.41000,11198890
14593,20090827,AAPL,169.45000,16536488
14593,20090828,AAPL,170.05000,16800230
14593,20090831,AAPL,168.21001,11533708
14593,20090901,AAPL,165.29800,17402452
14593,20090902,AAPL,165.17999,13500939
14593,20090903,AAPL,166.55000,10887329
14593,20090904,AAPL,170.31000,13841488
14593,20090908,AAPL,172.92999,11656913
14593,20090909,AAPL,171.14000,29748224
14593,20090910,AAPL,172.56000,18012278
14593,20090911,AAPL,172.16000,12869536
14593,20090914,AAPL,173.72000,11841184
14593,20090915,AAPL,175.16000,15655918
14593,20090916,AAPL,181.87000,27870584
14593,20090917,AAPL,184.55000,29737361
14593,20090918,AAPL,185.02000,22232767
14593,20090921,AAPL,184.02000,16497055
14593,20090922,AAPL,184.48000,13167615
14593,20090923,AAPL,185.50000,21960437
14593,20090924,AAPL,183.82001,20431442
14593,20090925,AAPL,182.37000,16551571
14593,20090928,AAPL,186.15190,12389128
14593,20090929,AAPL,185.38000,12713290
14593,20090930,AAPL,185.35001,19819227
14593,20091001,AAPL,180.85989,19487344
14593,20091002,AAPL,184.89999,20333745
14593,20091005,AAPL,186.02400,15587302
14593,20091006,AAPL,190.00999,22200391
14593,20091007,AAPL,190.25000,17117220
14593,20091008,AAPL,189.27000,16135109
14593,20091009,AAPL,190.47000,10947843
14593,20091012,AAPL,190.81000,10621697
14593,20091013,AAPL,190.02000,12811711
14593,20091014,AAPL,191.28999,13855022
14593,20091015,AAPL,190.56000,13729339
14593,20091016,AAPL,188.05000,15855882
14593,20091019,AAPL,189.86000,34974472
14593,20091020,AAPL,198.75999,41821115
14593,20091021,AAPL,204.92000,43761891
14593,20091022,AAPL,205.20000,28931800
14593,20091023,AAPL,203.94000,15402684
14593,20091026,AAPL,202.48000,17775639
14593,20091027,AAPL,197.37000,27756144
14593,20091028,AAPL,192.39999,29968494
14593,20091029,AAPL,196.35001,20938575
14593,20091030,AAPL,188.50000,26324004
14593,20091102,AAPL,189.31000,24944563
14593,20091103,AAPL,188.75000,19081933
14593,20091104,AAPL,190.81000,17834747
14593,20091105,AAPL,194.03011,14123464
14593,20091106,AAPL,194.34000,10829084
14593,20091109,AAPL,201.46001,19595641
14593,20091110,AAPL,202.98000,14823938
14593,20091111,AAPL,203.25000,16345883
14593,20091112,AAPL,201.99001,13406586
14593,20091113,AAPL,204.45000,12710823
14593,20091116,AAPL,206.63000,17893110
